C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,chord
0.098953,0.098484,0.199277,0.228074,0.079589,0.088414,0.184911,0.212884,0.496216,0.091682,0.066032,0.030995,Ab7
0.102281,0.176058,0.199277,0.228074,0.079589,0.071729,0.184911,0.212884,0.496216,0.091682,0.057755,0.030995,Ab7
0.098953,0.176058,0.277403,0.228074,0.079589,0.039575,0.149716,0.185373,0.496216,0.091682,0.057245,0.030995,AbMaj7
0.102281,0.198476,1.000000,0.412005,0.079589,0.039575,0.058403,0.212884,0.150444,0.091682,0.057245,0.033875,AbMaj7
0.104237,0.200959,1.000000,0.482040,0.079589,0.039575,0.057245,0.214997,0.150444,0.091682,0.057245,0.034089,AbMaj7
0.104923,0.202204,1.000000,0.482040,0.079589,0.039575,0.057245,0.219969,0.150444,0.091682,0.057245,0.052186,AbMaj7
0.104923,0.202204,1.000000,0.482040,0.079589,0.045647,0.057245,0.219969,0.150444,0.091682,0.075872,0.061426,AbMaj7
0.102281,0.202204,1.000000,0.482040,0.079589,0.045647,0.057245,0.219969,0.150444,0.091682,0.075872,0.073499,AbMaj7
0.102281,0.202204,1.000000,0.482040,0.076732,0.053488,0.057245,0.219969,0.164386,0.091682,0.075872,0.074722,AbMaj7
0.091725,0.202204,0.341190,0.458406,0.076732,0.073113,0.263340,1.000000,0.164386,0.065342,0.075872,0.074722,G7
0.087613,0.047200,0.102405,0.059613,0.035709,0.073113,0.263340,1.000000,0.164386,0.064548,0.075872,0.074722,G7
0.084028,0.037388,0.095695,0.054474,0.035279,0.073113,0.263340,1.000000,0.164386,0.059026,0.075872,0.074722,G7
0.045631,0.036675,0.057947,0.054474,0.034346,0.073113,0.272821,1.000000,0.164386,0.053166,0.073809,0.074722,G7
0.045631,0.036675,0.057947,0.054474,0.034346,0.082585,0.272821,1.000000,0.164386,0.053166,0.073809,0.074722,G7
0.045631,0.036675,0.057947,0.054474,0.034346,0.086277,0.263340,1.000000,0.152604,0.053166,0.073809,0.074722,G7
0.045631,0.036675,0.057947,0.054474,0.032779,0.073113,0.249025,1.000000,0.152604,0.053166,0.073809,0.074722,G7
0.045631,0.036675,0.057947,0.059613,0.032779,0.073113,0.213063,1.000000,0.152604,0.053166,0.073809,0.074722,CMin7
0.093267,0.047200,0.102405,0.059613,0.032055,0.073113,0.213063,1.000000,0.152604,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.108601,0.045714,0.032055,0.073113,0.213063,1.000000,0.152604,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.108601,0.045714,0.032055,0.073113,0.216486,1.000000,0.152604,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.108601,0.045714,0.032055,0.073113,0.216486,1.000000,0.152604,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.108601,0.045714,0.032055,0.073113,0.216486,1.000000,0.152604,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.102405,0.045714,0.027904,0.073113,0.232689,1.000000,0.148782,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.102397,0.039938,0.027904,0.072869,0.232689,1.000000,0.139805,0.059026,0.073809,0.078467,CMin7
0.093267,0.047200,0.075758,0.035551,0.027904,0.072869,0.232689,1.000000,0.136886,0.049429,0.073809,0.078467,CMin7
0.093267,0.047200,0.061973,0.033622,0.025473,0.072869,0.232689,1.000000,0.116526,0.049429,0.071663,0.078467,CMin7
0.151640,0.060142,0.061973,0.033622,0.025473,0.045557,0.216486,1.000000,0.084716,0.049429,0.050767,0.099295,CMin7
0.151640,0.079405,0.061973,0.033622,0.025473,0.014001,0.039769,0.189677,0.064655,0.049429,0.054693,0.099295,CMin7
0.151640,0.153802,0.075758,0.035551,0.025473,0.013749,0.037757,0.097665,0.028201,0.049429,0.071663,0.099295,CMin7
0.151640,0.162816,0.075758,0.035905,0.026413,0.013749,0.037757,0.096990,0.028201,0.059858,0.073187,0.110927,CMin7
0.151640,0.162816,0.095964,0.039938,0.026413,0.013749,0.034198,0.033446,0.028201,0.061102,0.075872,0.110927,CMin7
0.077064,0.162816,0.095964,0.044485,0.021753,0.013749,0.026135,0.029147,0.028201,0.061102,0.077314,0.111807,CMin7
0.077064,0.162816,0.095964,0.044485,0.021753,0.014001,0.026135,0.029147,0.028201,0.069168,0.077314,0.111807,CMin7
0.077064,0.162816,0.095964,0.044485,0.021753,0.014001,0.026227,0.029147,0.040383,0.069168,0.117682,0.111807,CMin7
0.077064,0.188606,0.095964,0.044485,0.021934,0.014001,0.030159,0.029147,0.043650,0.069168,0.121436,0.111807,CMin7
0.077064,0.153802,0.089943,0.038754,0.021934,0.014001,0.026227,0.029147,0.043650,0.069168,0.121436,0.111807,CMin7
1.000000,0.153802,0.058398,0.038754,0.027298,0.012946,0.026135,0.049025,0.043650,0.069168,0.121436,0.111807,CMin7
1.000000,0.053347,0.055449,0.036865,0.039697,0.012946,0.023508,0.130544,0.043650,0.055514,0.121436,0.111807,CMin7
1.000000,0.053347,0.036185,0.020089,0.039697,0.012245,0.014513,0.138002,0.040383,0.054811,0.117682,0.126447,CMin7
1.000000,0.130826,0.036185,0.017381,0.039697,0.011076,0.014513,0.141186,0.038467,0.054811,0.117682,0.226912,CMin7
1.000000,0.139421,0.036185,0.015792,0.039697,0.011076,0.026227,0.141186,0.033169,0.049400,0.117682,0.227966,CMin7
1.000000,0.139421,0.048546,0.015575,0.039697,0.011076,0.027175,0.145180,0.033169,0.046204,0.113896,0.227966,CMin7
1.000000,0.130826,0.046452,0.015108,0.039697,0.011076,0.027175,0.157758,0.031435,0.046204,0.102375,0.226912,CMin7
1.000000,0.130826,0.046452,0.015108,0.024612,0.011076,0.027175,0.157758,0.031435,0.046204,0.102375,0.226912,CMin7
1.000000,0.130826,0.048061,0.015108,0.019619,0.011527,0.027175,0.157868,0.033169,0.046204,0.102375,0.226912,CMin7
1.000000,0.130826,0.048546,0.015575,0.017527,0.011945,0.029415,0.158585,0.033169,0.046204,0.097048,0.226912,CMin7
1.000000,0.130826,0.048546,0.015575,0.011842,0.012058,0.030159,0.158585,0.038467,0.046204,0.068605,0.226912,CMin7
1.000000,0.088089,0.055661,0.015575,0.011842,0.046024,0.057007,0.340763,0.087002,0.046204,0.060064,0.184934,CMin7
0.068532,0.031542,0.048546,0.018605,0.011842,0.054448,0.192991,1.000000,0.105834,0.046204,0.060064,0.071445,CMin7
0.068532,0.031542,0.061973,0.022902,0.016907,0.054448,0.192991,1.000000,0.105834,0.048640,0.060064,0.071445,CMin7
0.068532,0.031542,0.061973,0.026217,0.017527,0.054448,0.192991,1.000000,0.105834,0.050219,0.060064,0.071445,CMin7
0.068532,0.031542,0.061973,0.026217,0.019619,0.054448,0.192991,1.000000,0.105834,0.051829,0.063837,0.071445,CMin7
0.068532,0.031542,0.061973,0.026217,0.019619,0.054448,0.192991,1.000000,0.087002,0.051829,0.063837,0.071445,CMin7
0.156894,0.178294,0.055449,0.022902,0.018953,0.054448,0.034638,0.156281,0.087002,0.051882,0.097120,0.156614,CMin7
0.156894,0.178294,0.047789,0.022902,0.018953,0.054448,0.034638,0.123124,0.087002,0.052202,0.121436,0.156614,CMin7
0.156894,0.188606,0.047789,0.026249,0.024859,0.066572,0.034638,0.110471,0.092451,0.054811,0.121436,0.156614,BbMin7
0.156894,0.199581,0.045830,0.026330,0.024859,0.082735,0.033369,0.025164,0.071451,0.060250,0.123843,0.156614,BbMin7
0.156894,0.340294,0.045830,0.026249,0.018953,0.139429,0.030477,0.024733,0.070255,0.061265,0.220799,0.156614,BbMin7
0.130760,0.377241,0.045830,0.026249,0.018953,0.147398,0.030116,0.024733,0.070255,0.080697,0.442730,0.137387,BbMin7
0.124641,0.386601,0.045830,0.026249,0.018953,0.149226,0.030116,0.024733,0.071451,0.080697,0.442730,0.137387,BbMin7
0.106124,0.386601,0.045830,0.026330,0.018953,0.156333,0.034638,0.024733,0.092451,0.080697,0.442730,0.110047,BbMin7
0.090667,0.430349,0.092881,0.030041,0.027573,0.156333,0.035405,0.025164,0.092451,0.080697,0.442730,0.102399,BbMin7
0.083215,0.430349,0.134170,0.129264,0.057332,0.160627,0.035405,0.025401,0.092451,0.061265,0.220799,0.094752,Eb7
0.081019,0.430349,0.134170,0.905889,0.083303,0.156333,0.030116,0.044763,0.078289,0.038941,0.126970,0.061215,Eb7
0.081019,0.386601,0.134298,1.000000,0.083303,0.156333,0.025814,0.096303,0.071451,0.038941,0.102437,0.061215,Eb7
0.081019,0.375289,0.149626,1.000000,0.095203,0.156333,0.030116,0.096303,0.070255,0.031687,0.077398,0.061215,Eb7
0.081019,0.375289,0.209647,1.000000,0.121916,0.156333,0.039869,0.107958,0.078289,0.031687,0.077398,0.061215,Eb7
0.081019,0.339059,0.247469,1.000000,0.121916,0.156333,0.046709,0.120846,0.092451,0.031687,0.077398,0.061215,Eb7
0.081019,0.339059,0.274584,1.000000,0.095203,0.156333,0.047110,0.120846,0.092451,0.031687,0.077398,0.061215,Eb7
0.081019,0.339059,0.274584,0.905889,0.083303,0.142444,0.047110,0.120846,0.092451,0.031687,0.077398,0.061215,CMin7
0.244016,0.280204,0.344844,0.622150,0.083303,0.105352,0.052933,0.311944,0.126222,0.140285,0.321538,0.145352,CMin7
0.244016,0.257910,0.344844,0.622150,0.082653,0.101718,0.057943,0.311944,0.148782,0.140285,0.321538,0.145352,CMin7
0.244016,0.256662,0.344844,0.502556,0.041029,0.077123,0.058502,0.435422,0.148782,0.140285,0.321538,0.145352,CMin7
0.244016,0.224434,0.344844,0.482040,0.039284,0.073113,0.110387,0.462783,0.148782,0.140285,0.321538,0.145352,CMin7
0.244016,0.220306,0.344844,0.449014,0.037409,0.073113,0.263325,0.816423,0.148782,0.140285,0.321538,0.145352,CMin7
0.093267,0.037388,0.108601,0.045714,0.029262,0.073113,0.271747,1.000000,0.148782,0.059026,0.073809,0.078467,CMin7
0.093267,0.037388,0.108601,0.045714,0.029262,0.073113,0.272821,1.000000,0.148782,0.059026,0.073809,0.078467,CMin7
0.093267,0.037388,0.108601,0.041269,0.029262,0.073113,0.272821,1.000000,0.148782,0.050632,0.073809,0.078467,CMin7
0.093267,0.037388,0.083303,0.039689,0.029262,0.073113,0.272821,1.000000,0.148782,0.049429,0.073809,0.078467,CMin7
0.093267,0.037388,0.083303,0.039689,0.027257,0.073113,0.272821,1.000000,0.110721,0.049429,0.051302,0.078467,CMin7
0.093267,0.112843,0.083303,0.039689,0.026697,0.070196,0.263325,0.847851,0.099168,0.049429,0.047263,0.078467,CMin7
0.093267,0.112843,0.108601,0.039689,0.026697,0.016443,0.039752,0.141591,0.022149,0.042258,0.055568,0.078467,CMin7
0.093267,0.175075,0.201943,0.073567,0.029262,0.013377,0.033195,0.137192,0.022149,0.042258,0.073809,0.078467,CMin7
0.093267,0.175075,0.201943,0.096096,0.031084,0.013377,0.033195,0.038669,0.022149,0.042258,0.115244,0.089858,CMin7
0.055463,0.175075,0.201943,0.105184,0.031084,0.013377,0.033195,0.038549,0.022149,0.042258,0.117682,0.124288,CMin7
0.055463,0.175075,0.123826,0.096096,0.031084,0.013377,0.028183,0.038549,0.022149,0.042258,0.117682,0.124288,CMin7
0.055463,0.162816,0.123826,0.096096,0.031084,0.013377,0.028183,0.038549,0.026065,0.046204,0.115244,0.124288,CMin7
0.055463,0.162816,0.123826,0.096096,0.031084,0.013377,0.028183,0.038549,0.033169,0.053045,0.128158,0.124288,CMin7
0.055463,0.130538,0.094423,0.073567,0.031536,0.012195,0.026514,0.038549,0.033169,0.053045,0.128158,0.124288,CMin7
1.000000,0.130538,0.059666,0.043554,0.036562,0.011074,0.026056,0.062385,0.033169,0.053045,0.128158,0.124288,CMin7
1.000000,0.130538,0.053258,0.037282,0.046532,0.011074,0.025473,0.080081,0.033169,0.053045,0.128158,0.124288,CMin7
1.000000,0.101638,0.048639,0.033622,0.051399,0.010776,0.024496,0.080167,0.026065,0.046204,0.113896,0.200836,CMin7
1.000000,0.130538,0.048639,0.033622,0.051399,0.010776,0.023706,0.086720,0.026065,0.046204,0.113896,0.229364,CMin7
1.000000,0.162816,0.048639,0.033622,0.051399,0.010776,0.023706,0.115299,0.026065,0.046204,0.111459,0.245252,CMin7
1.000000,0.130538,0.048546,0.030379,0.051399,0.010776,0.022908,0.151039,0.026065,0.046204,0.109581,0.229364,CMin7
1.000000,0.129124,0.048546,0.029897,0.046532,0.010921,0.019134,0.151039,0.031435,0.046204,0.109581,0.227966,CMin7
1.000000,0.101638,0.048267,0.029897,0.024518,0.010921,0.019134,0.157758,0.031435,0.044164,0.109581,0.202958,CMin7
1.000000,0.101638,0.048267,0.029897,0.024518,0.011921,0.019134,0.157758,0.031435,0.044164,0.104253,0.200836,CMin7
1.000000,0.101638,0.048546,0.029897,0.018470,0.012058,0.023706,0.157758,0.031435,0.044164,0.095896,0.200836,CMin7
1.000000,0.101638,0.049253,0.029897,0.014944,0.012058,0.029415,0.157758,0.033169,0.044164,0.076521,0.200836,CMin7
1.000000,0.095185,0.050427,0.029897,0.014944,0.012525,0.030159,0.157758,0.043650,0.044164,0.073809,0.193614,CMin7
0.819909,0.079364,0.049253,0.028001,0.014944,0.052719,0.249361,0.939077,0.128026,0.044164,0.065454,0.177229,CMin7
0.819909,0.079364,0.052813,0.028001,0.018470,0.052719,0.249361,0.939077,0.128026,0.044164,0.065454,0.177229,CMin7
0.819909,0.079364,0.066787,0.028001,0.021088,0.052719,0.249361,0.939077,0.128026,0.044164,0.065454,0.177229,CMin7
0.819909,0.079364,0.066787,0.027701,0.027238,0.052719,0.249361,0.939077,0.128026,0.040780,0.051845,0.177229,CMin7
0.819909,0.107920,0.066787,0.027701,0.027238,0.052719,0.249361,0.939077,0.128026,0.039748,0.051845,0.177229,CMin7
0.233908,0.162816,0.066787,0.027701,0.023033,0.034873,0.053566,0.259211,0.104280,0.039748,0.041099,0.112339,CMin7
0.233908,0.162816,0.066787,0.035322,0.026553,0.014374,0.047264,0.146357,0.070655,0.040780,0.034815,0.112339,CMin7
0.233908,0.166283,0.075488,0.037282,0.027238,0.010560,0.047264,0.083565,0.026065,0.049534,0.034815,0.112339,CMin7
0.233908,0.174128,0.075488,0.038934,0.028425,0.010560,0.047264,0.063984,0.026065,0.061564,0.051845,0.112339,CMin7
0.233908,0.174128,0.137798,0.041547,0.029103,0.010560,0.039718,0.023829,0.026065,0.064647,0.068976,0.112339,CMin7
0.091725,0.174128,0.137798,0.041547,0.028425,0.010560,0.037561,0.023573,0.026065,0.064647,0.068976,0.112339,CMin7
0.091725,0.162816,0.137798,0.044327,0.028425,0.010560,0.037561,0.023573,0.026065,0.067532,0.068976,0.112339,CMin7
0.091725,0.168068,0.137798,0.053543,0.029103,0.040976,0.037561,0.023573,0.036651,0.089756,0.086095,0.112339,CMin7
0.091725,0.168068,0.137798,0.080254,0.035521,0.047352,0.037561,0.023573,0.042845,0.109362,0.251839,0.112339,CMin7
0.091725,0.145090,0.090657,0.080254,0.038110,0.047352,0.034215,0.023829,0.059463,0.109362,0.290105,0.124288,CMin7
0.528735,0.145090,0.088947,0.080254,0.055494,0.047352,0.031079,0.032678,0.060622,0.109362,0.290105,0.141306,C7
0.724072,0.085812,0.061943,0.053543,0.055494,0.047352,0.025978,0.040529,0.060622,0.109362,0.290105,0.141306,C7
0.803810,0.085812,0.058196,0.044327,0.055494,0.046087,0.025978,0.043875,0.061751,0.109362,0.290105,0.204242,C7
1.000000,0.145090,0.058196,0.044327,0.055494,0.046087,0.025978,0.047745,0.065544,0.107601,0.251839,0.263781,C7
1.000000,0.145090,0.058196,0.080254,0.055494,0.046087,0.028183,0.052809,0.090361,0.081810,0.185275,0.263781,C7
1.000000,0.085812,0.055094,0.110808,0.058983,0.047352,0.028183,0.052809,0.090361,0.060641,0.175439,0.204242,C7
1.000000,0.068569,0.037916,0.110808,0.067192,0.069994,0.034215,0.047745,0.061751,0.056136,0.164866,0.141306,FMin7
0.803810,0.037265,0.037534,0.110808,0.086540,0.087859,0.095838,0.047403,0.060622,0.055618,0.138417,0.097900,FMin7
0.213432,0.033400,0.037184,0.106096,0.175103,0.423069,0.108657,0.044795,0.036802,0.045510,0.049513,0.049945,FMin7
0.213432,0.033400,0.037534,0.106096,0.175103,0.423069,0.108657,0.047403,0.036802,0.038022,0.049513,0.049945,FMin7
0.213432,0.037265,0.048068,0.106096,0.175103,0.423069,0.108657,0.071268,0.036802,0.031278,0.049055,0.049945,FMin7
0.213432,0.037265,0.048068,0.106096,0.175103,0.423069,0.108657,0.132869,0.035341,0.031278,0.049055,0.049945,FMin7
0.213432,0.037265,0.048068,0.087158,0.175103,0.423069,0.108657,0.094895,0.032752,0.031278,0.049055,0.049945,FMin7
0.967245,0.129831,0.048068,0.087158,0.142005,0.145461,0.108657,0.094895,0.032752,0.031278,0.049055,0.169323,FMin7
0.967245,0.129831,0.048068,0.087158,0.138863,0.145461,0.101973,0.132869,0.032752,0.031278,0.057470,0.169323,FMin7
1.000000,0.129831,0.048068,0.047290,0.068721,0.046024,0.057007,0.157758,0.032752,0.037570,0.059056,0.169323,FMin7
1.000000,0.129831,0.048546,0.045714,0.053300,0.046024,0.057007,0.178641,0.041375,0.037570,0.059056,0.169323,FMin7
1.000000,0.129831,0.049253,0.045714,0.051399,0.031356,0.048357,0.210795,0.108123,0.037570,0.059056,0.169323,FMin7
0.967245,0.087449,0.108601,0.045714,0.051399,0.031356,0.048357,0.238651,0.140965,0.037570,0.057470,0.066069,FMin7
0.086692,0.048271,0.108601,0.045714,0.042477,0.031356,0.057007,0.417598,0.142747,0.037570,0.057470,0.060621,FMin7
0.045631,0.028506,0.108601,0.045714,0.025473,0.046024,0.101973,1.000000,0.148752,0.030242,0.028319,0.034789,FMin7
0.045631,0.028506,0.108601,0.047290,0.025473,0.046024,0.101973,1.000000,0.148752,0.020569,0.028319,0.024661,FMin7
0.045631,0.028506,0.108601,0.047290,0.025473,0.041142,0.059421,1.000000,0.142747,0.012063,0.027829,0.024623,FMin7
0.045631,0.028506,0.108601,0.047290,0.025473,0.041142,0.059421,1.000000,0.140965,0.012063,0.020482,0.024623,FMin7
0.045631,0.028482,0.108601,0.050029,0.025473,0.041142,0.105832,1.000000,0.140965,0.012063,0.020482,0.024623,FMin7
0.069303,0.028482,0.108601,0.101334,0.088466,0.041142,0.059421,0.151313,0.062590,0.012063,0.027045,0.024661,FMin7
0.072468,0.028482,0.108601,0.101334,0.088466,0.073357,0.059421,0.087197,0.042740,0.019662,0.027045,0.024661,FMin7
0.161168,0.028482,0.053445,0.101334,0.088466,1.000000,0.059421,0.045594,0.034880,0.020569,0.027045,0.028989,FMin7
0.176429,0.028482,0.035490,0.101334,0.088466,1.000000,0.059421,0.038846,0.023231,0.031557,0.027045,0.029423,FMin7
0.176429,0.023757,0.021981,0.101334,0.100574,1.000000,0.059421,0.038846,0.023231,0.031557,0.027045,0.029423,FMin7
0.176429,0.023757,0.021981,0.101334,0.127695,1.000000,0.069823,0.038846,0.023231,0.031557,0.027045,0.029423,FMin7
0.176429,0.014331,0.021981,0.100813,0.127695,1.000000,0.105832,0.038846,0.023125,0.031557,0.027045,0.029423,FMin7
0.176429,0.011929,0.020230,0.096908,0.127695,1.000000,0.091910,0.033046,0.017909,0.031557,0.027045,0.029423,FMin7
0.164291,0.011929,0.019993,0.090738,0.162518,1.000000,0.069823,0.028216,0.016854,0.029851,0.024270,0.029423,FMin7
0.164291,0.014331,0.019993,0.081850,0.171613,1.000000,0.091910,0.032563,0.016854,0.026332,0.014443,0.029423,FMin7
0.164291,0.023619,0.020230,0.078879,0.171613,1.000000,0.091910,0.033046,0.017909,0.021928,0.014443,0.029423,FMin7
0.164291,0.023757,0.024031,0.073127,0.171613,1.000000,0.091910,0.043617,0.017909,0.020236,0.014443,0.029423,FMin7
0.164291,0.028992,0.024031,0.061052,0.171613,1.000000,0.091910,0.043617,0.016174,0.013609,0.014443,0.029423,FMin7
0.213432,0.029501,0.026243,0.060803,0.162518,1.000000,0.058634,0.043617,0.016174,0.013609,0.014443,0.031010,FMin7
0.213432,0.028992,0.024031,0.045126,0.056968,1.000000,0.053240,0.035941,0.015880,0.013609,0.018900,0.031010,FMin7
0.213432,0.028992,0.020066,0.039196,0.052943,1.000000,0.053240,0.033046,0.013069,0.013609,0.018900,0.031010,FMin7
0.213432,0.028992,0.026243,0.039196,0.052943,1.000000,0.053240,0.032563,0.013069,0.013532,0.018900,0.031010,FMin7
0.213432,0.028992,0.033637,0.039196,0.052943,1.000000,0.053240,0.032563,0.013069,0.018019,0.018900,0.031010,FMin7
0.213432,0.089787,0.033637,0.039196,0.052943,0.168217,0.053240,0.018251,0.013069,0.018019,0.039485,0.039832,FMin7
0.200544,0.089787,0.035356,0.039196,0.052943,0.168217,0.054661,0.016121,0.013069,0.014525,0.039485,0.039832,FMin7
0.200196,0.089787,0.035490,0.053321,0.150250,0.168217,0.083360,0.016121,0.013069,0.014525,0.039485,0.039832,FMin7
0.133206,0.144557,0.035490,0.101334,0.150250,0.168217,0.086879,0.016121,0.016875,0.017254,0.039485,0.039832,FMin7
0.086692,0.219510,0.245570,0.998857,0.152732,0.178031,0.096330,0.016121,0.024563,0.017254,0.039485,0.039832,EbMin7
0.081019,0.361312,0.249368,1.000000,0.152732,0.178031,0.097533,0.018251,0.026159,0.017254,0.051593,0.046476,EbMin7
0.081019,0.361312,0.274584,1.000000,0.154084,0.168217,0.098735,0.018771,0.036094,0.017254,0.056217,0.048731,EbMin7
0.081019,0.361312,0.274584,1.000000,0.154084,0.168217,0.098735,0.027636,0.048419,0.023002,0.058048,0.051131,EbMin7
0.081019,0.361312,0.274584,1.000000,0.154776,0.168217,0.100354,0.043007,0.085056,0.033167,0.098615,0.052601,EbMin7
0.081019,0.361312,0.274584,1.000000,0.154776,0.168217,0.100354,0.066771,0.085056,0.038941,0.104529,0.052601,EbMin7
0.086692,0.225363,0.274584,1.000000,0.154776,0.178031,0.100906,0.110508,0.097693,0.038941,0.148678,0.056030,Ab7
0.086692,0.207797,0.274584,0.998857,0.154776,0.178031,0.141489,0.172602,0.110074,0.042815,0.159145,0.061215,Ab7
0.109529,0.176058,0.187535,0.508278,0.154776,0.178031,0.285770,0.186602,0.282201,0.090239,0.227749,0.061215,Ab7
0.120549,0.143549,0.096107,0.362373,0.154776,0.178031,0.285770,0.224445,0.293290,0.090239,0.227749,0.056462,Ab7
0.127463,0.142761,0.059561,0.202915,0.159980,0.178031,0.285770,0.224445,0.293290,0.090239,0.227749,0.056462,Ab7
0.137422,0.099939,0.050713,0.174547,0.160983,0.184340,0.285770,0.224445,0.293290,0.090239,0.227749,0.056462,Ab7
0.155427,0.099712,0.047359,0.174167,0.154511,0.185674,0.285770,0.224445,0.293290,0.090239,0.227749,0.056462,Ab7
0.155732,0.081610,0.037184,0.154768,0.154511,0.333121,0.270817,0.186602,0.282201,0.085126,0.198130,0.053796,FMin7
0.177906,0.037118,0.037184,0.140835,0.175103,1.000000,0.144208,0.176422,0.143557,0.045466,0.034636,0.032489,FMin7
0.188557,0.037118,0.037184,0.110808,0.175103,1.000000,0.114128,0.176422,0.073008,0.045466,0.034636,0.032489,FMin7
0.203111,0.037118,0.037184,0.110808,0.175103,1.000000,0.111481,0.157758,0.036802,0.038022,0.030692,0.032489,FMin7
0.213432,0.037118,0.037796,0.106096,0.175103,1.000000,0.099094,0.157758,0.036802,0.036928,0.030692,0.032489,FMin7
0.229180,0.037118,0.037796,0.104564,0.154511,1.000000,0.083633,0.142080,0.033214,0.036928,0.030692,0.032489,FMin7
1.000000,0.059306,0.037796,0.042163,0.061107,0.025918,0.046220,0.142080,0.033214,0.036928,0.030692,0.094713,FMin7
